CN_Code,CAS_Number,CUS,EC_Number,UN_Number,Nomen,Name
29392000,56-54-2,0022759-8,200-279-0,,IUPAC,quinidine
29391100,630-81-9,0020517-4,211-145-6,,IUPAC,"(5α,6α)-17-methyl-7,8-didehydro-4,5-epoxymorphinan-3,6-diol hydrobromide"
29391900,143-52-2,0020488-6,,,INN,metopon
29389090,618-65-5,0022910-7,210-558-9,,IUPAC,helicin
29394200,465529-31-1,0133659-0,,,INNM,pseudoephedrine—1-[(2R)-3-tert-butoxy-2-methyl-3-oxopropyl]cyclopentanecarboxylic acid (1:1)
29395900,606-04-2,0010733-5,210-103-4,,IUPAC,2-amino-2-methylpropanol 8-bromotheophyllinate
29394900,54-49-9,0027767-8,,,INN,metaraminol
29394400,53630-92-5,0136695-6,,,IUPAC,"(1R,2S)-2-amino-1-phenylpropan-1-ol benzenesulfonate"
29394100,53166-67-9,0081196-1,,,IUPAC,"2-oxo-2H-chromene-3-carboxylic acid—(1R,2S)-2-(methylamino)-1-phenylpropan-1-ol (1:1)"
29392000,1280212-71-6,0022760-1,,,IUPAC,"(9S)-6'-methoxycinchonan-9-ol—2-hydroxypropane-1,2,3-tricarboxylic acid"
29391100,52-26-6,0020518-5,200-136-2,,IUPAC,"(5α,6α)-17-methyl-7,8-didehydro-4,5-epoxymorphinan-3,6-diol hydrochloride"
29391900,630-83-1,0020519-6,211-146-1,,IUPAC,"3-hydroxy-4-oxo-4H-pyran-2,6-dicarboxylic acid—(5α,6α)-17-methyl-7,8-didehydro-4,5-epoxymorphinan-3,6-diol (1:1)"
29389090,8047-15-2,0022943-6,232-462-6,,IUPAC,saponin
29394200,484652-48-4,0133660-3,,,INNM,pseudoephedrine monohydrate
29395900,317-34-0,0010819-0,,,INN,aminophylline
29394900,365-26-4,0030223-8,,,INN,oxilofrine
29394400,53630-93-6,0136697-8,,,IUPAC,"(1R,2S)-2-amino-1-phenylpropan-1-ol 2-hydroxypropane-1,2,3-tricarboxylate (3:1)"
29394100,81012-98-8,0095551-1,,,IUPAC,"(1R,2S)-2-(methylamino)-1-phenylpropan-1-ol nitrate"
29392000,7054-25-3,0022761-2,230-333-9,,IUPAC,quinidine gluconate
29391100,596-16-7,0020521-0,209-879-7,,IUPAC,"(5α,6α)-17-methyl-7,8-didehydro-4,5-epoxymorphinan-3,6-diol nitrate"
29391900,125-23-5,0020520-9,,,IUPAC,"(5α,6α)-17,17-dimethyl-7,8-didehydro-4,5-epoxymorphinan-17-ium-3,6-diol bromide"
29394200,484652-49-5,0133661-4,,,INNM,pseudoephedrine dihydrate
29395900,20684-06-4,0011376-8,,,INNM,bamifylline hydrochloride
29394900,26652-09-5,0034865-2,,,INN,ritodrine
29394400,5179-80-6,0136699-0,,,IUPAC,"(1S,2R)-2-amino-1-phenylpropan-1-ol sulfate"
29392000,74525-34-1,0022762-3,,,IUPAC,quinidine hydrobromide
29391100,64-31-3,0020523-2,200-582-8,,IUPAC,"(5α,6α)-17-methyl-7,8-didehydro-4,5-epoxymorphinan-3,6-diol sulfate (2:1)"
29391900,639-46-3,0020522-1,211-355-8,,COMMON,morphine N-oxide
29394200,60706-27-6,0133662-5,,,INNM,pseudoephedrine hydrobromide
29395900,10381-75-6,0012287-2,233-846-6,,IUPAC,8-bromotheophylline
29394900,321-97-1,0049164-5,,,IUPAC,"(1R,2R)-2-(methylamino)-1-phenylpropan-1-ol"
29394400,6516-12-7,0136723-3,,,IUPAC,"cyclohexylsulfamic acid—(1R,2S)-2-amino-1-phenylpropan-1-ol (1:1)"
29392000,747-45-5,0022763-4,212-020-9,,IUPAC,quinidine hydrogen sulfate
29391900,467-18-5,0020559-4,,,INN,myrophine
29395900,85-18-7,0013552-4,201-590-4,,IUPAC,8-chlorotheophylline
29394900,530-35-8,0050468-7,,,IUPAC,"(1R,2S)-2-[ethyl(methyl)amino]-1-phenylpropan-1-ol hydrochloride"
29394400,37577-28-9,0136791-5,,,IUPAC,"(1S,2R)-2-amino-1-phenylpropan-1-ol"
29392000,10453-16-4,0022764-5,,,IUPAC,quinidine lactate
29396100,60-79-7,0016908-4,,,INN,ergometrine
29395900,4499-40-5,0013689-0,,,INN,choline theophyllinate
29394900,670-40-6,0051460-3,,,IUPAC,"(1R,2R)-2-(methylamino)-1-phenylpropan-1-ol hydrochloride"
29394400,40602-66-2,0136804-3,,,IUPAC,"(1R,2S)-2-amino-1-phenylpropan-1-ol sulfate"
29396100,74283-21-9,0016909-5,,,INNM,ergometrine hydrochloride
29395900,19326-29-5,0015408-5,,,INNM,etamiphylline camsilate
29396300,82-58-6,0019335-1,201-431-9,,IUPAC,"(8β)-6-methyl-9,10-didehydroergoline-8-carboxylic acid"
29396200,113-15-5,0016921-1,,,INN,ergotamine
29394900,1201-56-5,0052997-5,,,IUPAC,"rel-(1S,2R)-2-(dimethylamino)-1-phenylpropan-1-ol"
29394400,12108-60-0,0136806-5,,,IUPAC,"hydrogen diammine[tetrakis(thiocyanato-κN)]chromate(1-)—rel-(1S,2R)-2-amino-1-phenylpropan-1-ol (1:1)"
29396100,129-51-1,0016910-8,,,INNM,ergometrine hydrogen maleate
29395900,17140-68-0,0015409-6,,,INNM,etamiphylline hydrochloride
29396200,379-79-3,0016922-2,,2811,INNM,ergotamine tartrate
29394900,1485-15-0,0053410-1,,,IUPAC,"rel-(1S,2S)-2-amino-1-phenylpropan-1-ol hydrochloride"
29394400,53630-86-7,0136870-3,,,IUPAC,"(1R,2S)-2-amino-1-phenylpropan-1-ol acetate"
29396100,129-50-0,0016911-9,,,INNM,ergometrine tartrate
29395900,523-87-5,0015886-1,,,INN,dimenhydrinate
29396200,0-00-0,0145948-9,,2811,INNM,ergotamine hydrochloride
29394900,18760-80-0,0069517-0,,,IUPAC,"rel-(1S,2R)-2-(dimethylamino)-1-phenylpropan-1-ol hydrochloride"
29394400,13990-22-2,0136906-8,,,IUPAC,"(1S,2R)-2-amino-1-phenylpropan-1-ol sulfate (2:1)"
29396100,0-00-0,0145947-8,,,INNM,ergometrine oxalate
29396900,4004-43-7,0012136-8,,,IUPAC,"(8b)-2-bromo-N,N-diethyl-6-methyl-9,10-didehydroergoline-8-carboxamide (2R,3R)-2,3-dihydroxybutanedioate"
29395900,36292-27-0,0016005-4,,,IUPAC,2-dimethylaminoethyl theophyllin-7-ylacetate
29396200,0-00-0,0145949-0,,2811,INNM,ergotamine succinate
29394900,48141-64-6,0079660-1,,,IUPAC,"(1R,2S)-2-[ethyl(methyl)amino]-1-phenylpropan-1-ol"
29394400,96998-44-6,0136974-0,,,IUPAC,"(1S,2R)-2-amino-1-phenylpropan-1-ol—(2R,3R)-2,3-dihydroxybutanedioate (1:1)"
29396900,25447-65-8,0015655-8,246-992-0,,IUPAC,"(5'α,10α)-12'-hydroxy-3',6',18-trioxo-2',5'-di(propan-2-yl)-9,10-dihydroergotaman"
29397100,50-36-2,0013877-2,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate"
29395900,479-18-5,0016615-4,,,INN,diprophylline
29394900,51018-28-1,0132284-5,,,IUPAC,"(1S,2S)-2-(dimethylamino)-1-phenylpropan-1-ol"
29397900,1883668-61-8,0145621-9,,,INN,davamotecan pegadexamer
29396900,17479-19-5,0015656-9,241-493-4,,IUPAC,"(5'α,10α)-5'-benzyl-12'-hydroxy-3',6',18-trioxo-2'-(propan-2-yl)-9,10-dihydroergotaman"
29397100,53-21-4,0013878-3,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate hydrochloride"
29395900,29701-08-4,0016881-0,,,IUPAC,"(1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7H-purin-7-yl)acetic acid—(1R,2S)-2-(methylamino)-1-phenylpropan-1-ol (1:1)"
29394900,1307915-59-8,0133669-2,,,IUPAC,"(1R,2R)-1-hydroxy-N-methyl-1-phenylpropan-2-aminium"
29396900,25447-66-9,0015657-0,246-993-6,,IUPAC,"(5'α)-12'-hydroxy-5'-(2-methylpropyl)-3',6',18-trioxo-2'-(propan-2-yl)-9,10-dihydroergotaman"
29397910,54-11-5,0020783-0,200-193-3,1654,IUPAC,3-[(2S)-1-methylpyrrolidin-2-yl]pyridine
29397100,5913-62-2,0013879-4,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate nitrate"
29395900,74347-30-1,0018848-7,277-831-2,,IUPAC,"2-imino-3,4-dimethyl-5-phenylthiazolidine theophyllin-7-ylacetate"
29394900,24182-45-4,0133670-5,,,IUPAC,"(2S)-2-(benzyloxy)-2-(ethoxycarbonyl)-3-methylbutanoic acid—(1R,2R)-2-(methylamino)-1-phenylpropan-1-ol (1:1)"
29397990,27124-12-5,0010099-2,248-239-1,,IUPAC,"methyl 18β-acetoxy-10,17α-dimethoxy-3-oxo-2,3-seco-20α-yohimbane-16β-carboxylate"
29396900,511-12-6,0015660-5,,,INN,dihydroergotamine
29397910,21361-93-3,0020784-1,,1656,IUPAC,3-[(2S)-1-methylpyrrolidin-2-yl]pyridine hydrochloride
29397100,5913-64-4,0013880-7,,,IUPAC,"2-hydroxybenzoic acid—methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate (1:1)"
29395900,569-34-6,0019796-6,209-312-3,,IUPAC,"8-methoxy-1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione"
29394900,24182-46-5,0133671-6,,,IUPAC,"(2R)-2-(benzyloxy)-2-(ethoxycarbonyl)-3-methylbutanoic acid—(1R,2R)-2-(methylamino)-1-phenylpropan-1-ol (1:1)"
29397990,3423-27-6,0010213-6,,,IUPAC,O-acetyltropine
29398000,4368-28-9,0031284-5,224-458-8,,INN,tetrodotoxin
29396900,6190-39-2,0015661-6,,,INNM,dihydroergotamine mesilate
29397910,29790-52-1,0020785-2,249-852-7,1657,IUPAC,2-hydroxybenzoic acid—3-[(2S)-1-methylpyrrolidin-2-yl]pyridine (1:1)
29397100,481-37-8,0016840-1,207-565-4,,IUPAC,"(1R,2R,3S,5S)-3-hydroxy-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylic acid"
29395900,832-66-6,0019998-4,,,IUPAC,"1,3,7,8-tetramethyl-3,7-dihydro-1H-purine-2,6-dione"
29394900,33462-18-9,0133672-7,,,IUPAC,"hydrogen tetraphenylborate(1-)—(1R,2R)-2-(methylamino)-1-phenylpropan-1-ol (1:1)"
29397990,302-27-2,0010224-9,206-121-7,,IUPAC,aconitine
29398000,467-51-6,0039582-4,,,IUPAC,samandarine
29396900,5989-77-5,0015662-7,,,INNM,dihydroergotamine tartrate
29397910,65-30-5,0020786-3,200-606-7,1658,IUPAC,3-[(2S)-1-methylpyrrolidin-2-yl]pyridine sulfate (2:1)
29397100,33817-09-3,0019914-4,,,INN,levmetamfetamine
29395900,13931-75-4,0021577-0,,,INNM,phenmetrazine teoclate
29394900,33602-46-9,0133673-8,,,IUPAC,"ethyl 2-cyano-3-(4-nitrophenyl)-3-oxopropanoate—(1R,2R)-2-(methylamino)-1-phenylpropan-1-ol (1:1)"
29397990,6034-57-7,0010225-0,227-910-2,,IUPAC,aconitine hydrobromide
29398000,487-93-4,0050242-1,,,IUPAC,3-[2-(dimethylamino)ethyl]-1H-indol-5-ol
29396900,548-43-6,0016856-9,,,IUPAC,"(6-methyl-8,9-didehydroergolin-8-yl)methanol"
29397910,65-31-6,0020787-4,200-607-2,1659,IUPAC,"3-[(2S)-1-methylpyrrolidin-2-yl]pyridine bis[(2R,3R)-2,3-dihydroxybutanedioate]"
29397100,537-46-2,0019920-2,,,INN,metamfetamine
29395900,6279-37-4,0021612-6,,,IUPAC,8-phenoxycaffeine
29394900,37577-07-4,0133674-9,,,IUPAC,"(1R,2R)-2-amino-1-phenylpropan-1-ol"
29397990,6055-69-2,0010226-1,227-978-3,,IUPAC,aconitine hydrochloride
29398000,34272-51-0,0145523-8,,,IUPAC,"(2S,6R,7S,8S)-7-[(1Z)-but-1-en-3-yn-1-yl]-2-[(2Z)-pent-2-en-4-yn-1-yl]-1-azaspiro[5.5]undecan-8-ol"
29396900,8006-08-4,0016924-4,,,COMMON,ergotinine
29397910,486-56-6,0034241-6,,,INN,cotinine
29397100,51-57-0,0019921-3,,,INNM,metamfetamine hydrochloride
29395900,606-90-6,0022038-2,,,INN,piprinhydrinate
29394900,53643-20-2,0133675-0,,,IUPAC,"(1R,2R)-2-amino-1-phenylpropan-1-ol hydrochloride"
29397990,6509-18-8,0010227-2,,,IUPAC,aconitine nitrate
29396900,8006-25-5,0016925-5,,,COMMON,ergotoxine
29397100,50-36-2,0026924-9,,,COMMON,crude cocaine
29395900,603-00-9,0022630-2,,,INN,proxyphylline
29394900,675106-08-8,0133676-1,,,IUPAC,"[(2R,3R)-3-hydroxy-2-methyl-3-phenylpropyl]carbamodithioic acid—(1R,2R)-2-(methylamino)-1-phenylpropan-1-ol (1:1)"
29397990,76999-73-0,0010228-3,,,IUPAC,aconitine salicylate
29396900,8047-28-7,0016926-6,,,COMMON,ergotoxine ethanesulfonate
29397100,478-73-9,0044783-6,,,IUPAC,"methyl (1R,2S,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate"
29395900,58-55-9,0024183-8,200-385-7,,IUPAC,theophylline
29397990,37396-57-9,0010229-4,,,IUPAC,aconitine sulfate
29396900,8047-29-8,0016927-7,,,COMMON,ergotoxine phosphate
29397100,300-42-5,0049661-7,,2611,IUPAC,N-methyl-1-phenylpropan-2-amine hydrochloride
29395900,573-41-1,0024184-9,209-355-8,,IUPAC,theophylline—2-aminoethanol
29397990,483-04-5,0010286-3,207-589-5,,IUPAC,"methyl (19α)-19-methyl-16,17-didehydro-18-oxayohimban-16-carboxylate"
29396900,50-37-3,0019336-2,,2811,INN,lysergide
29397100,826-10-8,0051879-6,,,INNM,levmetamfetamine hydrochloride
29395900,652-37-9,0024185-0,211-490-2,,IUPAC,theophyllin-7-ylacetic acid
29397990,4360-12-7,0010287-4,224-439-4,,IUPAC,ajmaline
29396900,18016-80-3,0019347-5,,,INN,lisuride
29397100,7632-10-2,0062648-2,,,IUPAC,N-methyl-1-phenylpropan-2-amine
29395900,437-74-1,0025226-6,,,INN,xantinol nicotinate
29397990,15180-03-7,0010304-8,,,INN,alcuronium chloride
29396900,19875-60-6,0019348-6,,,INNM,lisuride hydrogen maleate
29397100,0-00-0,0130479-6,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate benzoate"
29395900,314-35-2,0025451-3,,,INN,etamiphylline
29397990,47485-83-6,0010406-3,,,COMMON,alstonine
29396900,113-42-8,0020104-7,,,INN,methylergometrine
29397100,6696-60-2,0130480-9,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate borate"
29397990,3901-59-5,0011117-1,,,IUPAC,3-[(2S)-piperidin-2-yl]pyridine sulfate
29396900,57432-61-8,0020105-8,,,INNM,methylergometrine maleate
29397100,5988-00-1,0130481-0,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate 2-hydroxypropane-1,2,3-tricarboxylate"
29397990,5973-07-9,0011119-3,,,IUPAC,"(7α,9α)-11,12,13,14-tetradehydrospartein-15-one hydrochloride trihydrate"
29396900,361-37-5,0020482-0,,,INN,methysergide
29397100,0-00-0,0130482-1,,,IUPAC,"formic acid—methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate (1:1)"
29397990,65140-20-7,0011147-7,,,IUPAC,"(1S)-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-8-ol hydrochloride"
29396900,129-49-7,0020483-1,,,INNM,methysergide hydrogen maleate
29397100,0-00-0,0130483-2,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate hydroiodide"
29397990,5953-79-7,0011148-8,,,IUPAC,"(9S)-4-methoxy-9-methyl-6,7,8,9-tetrahydro[1,3]dioxolo[4,5-h]isoquinoline hydrochloride"
29400000,17465-86-0,0010002-7,241-482-4,,IUPAC,γ-cyclodextrin
29396900,564-36-3,0026214-6,209-272-7,,IUPAC,"(5'α)-12'-hydroxy-3',6',18-trioxo-2',5'-di(propan-2-yl)ergotaman"
29397100,6202-03-5,0130484-3,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate hydrobromide"
29397990,484-93-5,0011149-9,207-610-8,,IUPAC,"(1R,5S)-8-methyl-8-azabicyclo[3.2.1]oct-2-ene-2-carboxylic acid"
29400000,15879-93-3,0011151-3,,,INN,chloralose
29396900,511-08-0,0026215-7,208-120-7,,IUPAC,"(5'α)-5'-benzyl-12'-hydroxy-3',6',18-trioxo-2'-(propan-2-yl)ergotaman"
29397100,5913-61-1,0130485-4,,,IUPAC,"2-hydroxypropanoic acid—methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate (1:1)"
29397990,74242-55-0,0011150-2,,,IUPAC,"(1R,5S)-8-methyl-8-azabicyclo[3.2.1]oct-2-ene-2-carboxylic acid hydrochloride"
29400000,10323-20-3,0011255-0,233-708-5,,IUPAC,D-arabinose
29396900,561-94-4,0026216-8,209-226-6,,IUPAC,"(5'α)-12'-hydroxy-2'-methyl-5'-(2-methylpropyl)-3',6',18-trioxoergotaman"
29397100,5913-65-5,0130486-5,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate sulfate"
29397990,500-55-0,0011246-9,,,IUPAC,(3-endo)-8-methyl-8-azabicyclo[3.2.1]oct-3-yl 2-phenylprop-2-enoate
29400000,5328-37-0,0011256-1,226-214-6,,IUPAC,L-arabinose
29396900,108674-86-8,0030333-3,,,INN,sergolexole
29397100,5913-66-6,0130487-6,,,IUPAC,"methyl (1R,2R,3S,5S)-8-methyl-3-[(phenylcarbonyl)oxy]-8-azabicyclo[3.2.1]octane-2-carboxylate 2,3-dihydroxybutanedioate"
29397990,5978-81-4,0011247-0,,,IUPAC,(3-endo)-8-methyl-8-azabicyclo[3.2.1]oct-3-yl 2-phenylprop-2-enoate hydrochloride
29411000,33993-48-5,0010557-7,,,IUPAC,"rel-(2S,5R,6R)-6-{[amino(phenyl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
29400000,5001-51-4,0012856-3,225-668-2,,IUPAC,calcium bis(4-O-(β-D-galactosyl)-D-gluconate)
29396900,478-84-2,0030955-7,,,IUPAC,"(8β)-2-bromo-N,N-diethyl-6-methyl-9,10-didehydroergoline-8-carboxamide"
29397100,351-03-1,0136250-1,,,IUPAC,1-(4-fluorophenyl)-N-methylpropan-2-amine
29397990,20223-47-6,0011248-1,,,IUPAC,(3-endo)-8-methyl-8-azabicyclo[3.2.1]oct-3-yl 2-phenylprop-2-enoate sulfate (2:1)
29411000,69-53-4,0011105-7,,,INN,ampicillin
29400000,528-50-7,0013033-6,,,COMMON,"D-cellobiose, pure"
29396900,478-94-4,0030957-9,207-524-0,,IUPAC,"(8β)-6-methyl-9,10-didehydroergoline-8-carboxamide"
29397100,1017176-48-5,0136346-8,,,IUPAC,1-(2-fluorophenyl)-N-methylpropan-2-amine
29397990,63-75-2,0011265-2,200-565-5,,IUPAC,"methyl 1-methyl-1,2,5,6-tetrahydropyridine-3-carboxylate"
29411000,751-84-8,0011504-8,,,INN,benethamine penicillin
29400000,3616-19-1,0013034-7,222-799-7,,IUPAC,cellobiose octaacetate
29397100,28297-73-6,0136640-1,,,INNM,metamfetamine sulfate
29397990,300-08-3,0011267-4,,,IUPAC,"methyl 1-methyl-1,2,5,6-tetrahydropyridine-3-carboxylate hydrobromide"
29411000,1538-09-6,0011534-4,,,INN,benzathine benzylpenicillin
29400000,154-17-6,0014435-4,205-823-0,,IUPAC,2-deoxy-D-glucose
29397990,61-94-9,0011268-5,,,IUPAC,"methyl 1-methyl-1,2,5,6-tetrahydropyridine-3-carboxylate hydrochloride"
29411000,61-33-6,0011800-3,,,INN,benzylpenicillin
29400000,22899-74-7,0015602-5,,,IUPAC,"2,6-dideoxy-β-D-ribo-hexopyranose"
29412030,7177-56-2,0015681-0,,,INNM,dihydrostreptomycin hydrochloride
29397990,466-49-9,0011306-4,207-376-7,,IUPAC,1-(17-methoxyaspidospermidin-1-yl)ethanone
29411000,1406-07-1,0012885-8,215-795-1,,IUPAC,"calcium bis[(2S,5R)-6-benzyl-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate]"
29400000,583-50-6,0016938-0,209-505-2,,IUPAC,D-erythrose
29412030,5490-27-7,0015682-1,,,INNM,dihydrostreptomycin sulfate
29411000,7009-88-3,0016583-3,,,INN,phenyracillin
29400000,53823-70-4,0017841-6,258-811-2,,IUPAC,fructose 1-(barium phosphate)
29412030,3563-84-6,0026135-8,,,INNM,dihydrostreptomycin pantothenate
29412080,1402-37-5,0010241-0,,,COMMON,actinomycetin
29411000,3511-16-8,0018194-2,,,INN,hetacillin
29400000,6035-54-7,0017842-7,227-914-4,,IUPAC,fructose 6-(barium phosphate)
29412030,128-46-1,0026232-8,,,INN,dihydrostreptomycin
29412080,1402-38-6,0010242-1,,,COMMON,actinomycin
29411000,808-71-9,0021344-5,212-367-6,,IUPAC,diethyl(2-(6-(2-phenylacetamido)penicillanoyloxy)ethyl)ammonium iodide
29400000,74381-67-2,0017843-8,,,IUPAC,fructose 1-(biscyclohexylammonium phosphate)
29413000,57-62-5,0013607-2,,,INN,chlortetracycline
29412080,57-92-1,0023650-0,,,INN,streptomycin
29411000,147-55-7,0021553-2,,,INN,pheneticillin
29400000,74381-68-3,0017844-9,,,COMMON,"fructose 1,6-(calcium dihydrogen bis(phosphate))"
29413000,3671-08-7,0013608-3,,,INNM,chlortetracycline hydrochloride
29414000,56-75-7,0013084-7,,,INN,chloramphenicol
29412080,22647-28-5,0023651-1,,,INNM,streptomycin—calcium chloride
29411000,87-08-1,0021615-9,,,INN,phenoxymethylpenicillin
29400000,6035-93-4,0017845-0,227-917-0,,IUPAC,fructose 6-(calcium phosphate)
29413000,1181-54-0,0013808-9,,,INN,clomocycline
29414000,14399-14-5,0013085-8,,,INNM,chloramphenicol cinnamate
29415000,114-07-8,0016932-4,,,INN,erythromycin
29412080,6160-32-3,0023652-2,,,INNM,streptomycin hydrochloride
29411000,132-98-9,0022251-5,,,INNM,phenoxymethylpenicillin potassium
29400000,6035-52-5,0017846-1,227-913-9,,IUPAC,"fructose 1,6-bis(barium phosphate)"
29413000,14448-68-1,0013809-0,,,INNM,clomocycline sodium
29419000,155-38-4,0010253-4,,,IUPAC,"(2S)-5-amino-N-(3-amino-3-iminopropyl)-3,4-dihydro-2H-pyrrole-2-carboxamide"
29414000,530-43-8,0013086-9,,,INNM,chloramphenicol palmitate
29415000,1264-62-6,0016933-5,,,INNM,erythromycin ethyl succinate
29412080,3810-74-0,0023653-3,,,INNM,streptomycin sulfate
29411000,132-93-4,0022262-8,,,INNM,pheneticillin potassium
29400000,6055-82-9,0017847-2,227-979-9,,IUPAC,"fructose 1,6-bis(calcium phosphate)"
29413000,127-33-3,0014413-8,,,INN,demeclocycline
29419000,489-21-4,0010293-2,,,IUPAC,(1R)-2-methylidene-3-oxocyclopentanecarboxylic acid
29420000,74165-82-5,0011386-0,,1564,IUPAC,barium acetylphosphate
29414000,982-57-0,0013087-0,,,INNM,chloramphenicol sodium succinate
29415000,23067-13-2,0016934-6,,,INNM,erythromycin glucoheptonate
29412080,4480-58-4,0023654-4,,,INN,streptoniazid
29411000,1245-44-9,0022273-1,,,INNM,propicillin potassium
29400000,26177-85-5,0017848-3,247-504-9,,IUPAC,"fructose 1,6-bis(sodium hydrogen phosphate)"
29413000,64-73-3,0014414-9,,,INNM,demeclocycline hydrochloride
29419000,1402-82-0,0011103-5,,,INN,amfomycin
29420000,4887-24-5,0012017-2,,,IUPAC,triacetoxyborane
29414000,15318-45-3,0033957-1,,,INN,thiamphenicol
29415000,3847-29-8,0016935-7,,,INNM,erythromycin lactobionate
29412080,34520-85-9,0026220-4,252-069-3,,IUPAC,streptomycin B sulfate
29411000,54-35-3,0022397-2,,,INNM,procaine penicillin
29400000,15351-13-0,0017849-4,,,INN,nicofuranose
29413000,564-25-0,0016825-2,,,INN,doxycycline
29419000,1397-89-3,0011104-6,,,INN,amphotericin B
29420000,7578-36-1,0012026-3,,1742,IUPAC,hydrogen (acetato-O)trifluoroborate(1-)
29414000,31342-36-6,0034184-4,,,INN,"cloramfenicol pantotenate, complex"
29415000,4501-00-2,0016936-8,,,INNM,erythromycin phosphate
29412080,11011-72-6,0034238-1,,,INN,bluensomycin
29411000,551-27-9,0022452-2,,,INN,propicillin
29400000,3615-37-0,0017851-8,222-792-9,,IUPAC,D-fucose
29413000,16545-11-2,0018079-0,,,INN,guamecycline
29419000,1397-94-0,0011245-8,,,COMMON,antimycin A
29420000,109-63-7,0012027-4,203-689-8,2604,IUPAC,diethyl ether—boron trifluoride
29414000,13838-08-9,0034285-8,,,INN,azidamfenicol
29415000,7704-67-8,0016937-9,,,INNM,erythromycin thiocyanate
29412080,102426-96-0,0037616-9,,,INN,paldimycin
29411000,1596-63-0,0022745-2,,,INN,quinacillin
29400000,59-23-4,0017887-0,,,COMMON,"galactose, pure"
29413000,13040-98-7,0018080-3,,,INNM,guamecycline dihydrochloride
29419000,115-02-6,0011348-4,,,INN,azaserine
29420000,353-42-4,0012028-5,206-532-1,2965,IUPAC,dimethyl ether—boron trifluoride
29414000,847-25-6,0034819-6,,,INN,racefenicol
29415000,643-22-1,0025747-6,,,INNM,erythromycin stearate
29412080,128-45-0,0038170-4,,,IUPAC,"1,1'-[(1S,2R,3R,4S,5R,6R)-2,4,5-trihydroxy-6-{[β-D-mannopyranosyl-(1→4)-2-deoxy-2-(methylamino)-α-L-glucopyranosyl-(1→2)-5-deoxy-3-C-formyl-α-L-lyxofuranosyl]oxy}cyclohexane-1,3-diyl]diguanidine"
29411000,132-92-3,0023382-9,,,INNM,meticillin sodium
29400000,4198-47-4,0017888-1,224-093-4,,IUPAC,galactose 6-(barium phosphate)
29413000,992-21-2,0019333-9,,,INN,lymecycline
29419000,1405-87-4,0011371-3,,,INN,bacitracin
29420000,75-23-0,0012029-6,200-852-5,,IUPAC,ethylamine—boron trifluoride
29414000,73231-34-2,0037490-3,,,INN,florfenicol
29415000,81103-11-9,0030269-2,,,INN,clarithromycin
29412080,6980-18-3,0048437-7,,,IUPAC,"(1S,2R,3S,4R,5S,6S)-2,3,4,5,6-pentahydroxycyclohexyl 2-amino-4-{[carboxy(imino)methyl]amino}-2,3,4,6-tetradeoxy-α-D-arabino-hexopyranoside"
29411000,642-78-4,0025710-3,,,INNM,cloxacillin sodium
29400000,19046-60-7,0017889-2,242-783-3,,IUPAC,α-D-galactose 1-(dipotassium phosphate)
29413000,914-00-1,0019720-6,,,INN,metacycline
29419000,1405-89-6,0011372-4,,,INNM,bacitracin zinc
