CN_Code,CAS_Number,CUS,EC_Number,UN_Number,Nomen,Name
29349990,83688-84-0,0036964-2,,,INN,tertatolol
29349990,64603-91-4,0036965-3,,,INN,gaboxadol
29349990,21679-14-1,0036967-5,,,INN,fludarabine
29349990,80680-05-3,0036979-9,,,INN,tivanidazole
29349990,37132-72-2,0036990-4,,,INN,fotretamine
29349990,77590-96-6,0036996-0,,,INN,flordipine
29349990,75358-37-1,0037009-2,,,INN,linogliride
29349990,63996-84-9,0037012-7,,,INN,tibalosin
29349990,83386-35-0,0037014-9,,,INN,tifluadom
29349990,81801-12-9,0037018-3,,,INN,xamoterol
29349990,362-74-3,0037034-3,,,INN,bucladesine
29349990,76732-75-7,0037041-2,,,INN,picartamide
29349990,17854-59-0,0037042-3,,,INN,mepixanox
29349990,72803-02-2,0037053-6,,,INN,darodipine
29349990,50708-95-7,0037055-8,,,INN,tinabinol
29349990,1043-21-6,0037061-6,,,INN,pirenoxine
29349990,82419-36-1,0037065-0,,,INN,ofloxacin
29349990,58019-65-1,0037073-0,,,INN,nabazenil
29349990,83784-21-8,0037074-1,,,INN,menabitan
29349990,79944-58-4,0037079-6,,,INN,idazoxan
29349990,83573-53-9,0037085-4,,,INN,tizabrin
29349990,64420-40-2,0037096-7,,,INN,etibendazole
29349990,81403-80-7,0037097-8,,,INN,alfuzosin
29349990,69118-25-8,0037111-9,,,INN,cinepaxadil
29349990,84145-89-1,0037112-0,,,INN,almoxatone
29349990,84145-90-4,0037113-1,,,INN,nafoxadol
29349990,80880-90-6,0037118-6,,,INN,telenzepine
29349990,83153-39-3,0037123-3,,,INN,tiprinast
29349990,84625-59-2,0037125-5,,,INN,dotarizine
29349990,84625-61-6,0037126-6,,,INN,itraconazole
29349990,84697-22-3,0037127-7,,,INN,tubulozole
29349990,84697-21-2,0037134-6,,,INN,zinoconazole
29349990,38955-22-5,0037139-1,,,INN,pinadoline
29349990,94006-14-1,0037151-7,,,INN,lufuradom
29349990,85118-44-1,0037154-0,,,INN,minocromil
29349990,69049-73-6,0037155-1,,,INN,nedocromil
29349990,53772-83-1,0037174-4,,,INN,zuclopenthixol
29349990,60940-34-3,0037204-3,,,INN,ebselen
29349990,17176-17-9,0037208-7,,,INN,ademetionine
29349990,80763-86-6,0037211-2,,,INN,glunicate
29349990,86487-64-1,0037219-0,,,INN,setoperone
29349990,87051-43-2,0037220-3,,,INN,ritanserin
29349990,83656-38-6,0037221-4,,,INN,ipramidil
29349990,86696-86-8,0037222-5,,,INN,tenilsetam
29349990,15176-29-1,0037230-5,,,INN,edoxudine
29349990,88859-04-5,0037236-1,,,INN,mafosfamide
29349990,78410-57-8,0037275-8,,,INN,ociltide
29349990,89875-86-5,0037289-4,,,INN,tiflucarbine
29349990,81167-16-0,0037294-1,,,INN,imiloxan
29349990,90243-97-3,0037299-6,,,INN,spiclamine
29349990,79874-76-3,0037301-3,,,INN,delmopinol
29349990,90101-16-9,0037325-1,,,INN,droxicam
29349990,118778-75-9,0037326-2,,,INN,nesapidil
29349990,79784-22-8,0037327-3,,,INN,barucainide
29349990,72822-56-1,0037333-1,,,INN,azaloxan
29349990,77658-97-0,0037336-4,,,INN,anaxirone
29349990,82650-83-7,0037339-7,,,INN,tenilapine
29349990,33588-20-4,0037349-9,,,INN,clidafidine
29349990,59798-73-1,0037354-6,,,INN,enilospirone
29349990,90729-41-2,0037356-8,,,INN,oxodipine
29349990,90697-57-7,0037364-8,,,INN,motapizone
29349990,75841-82-6,0037367-1,,,INN,mopidralazine
29349990,103980-45-6,0037396-6,,,INN,metostilenol
29349990,85076-06-8,0037409-4,,,INN,axamozide
29349990,72895-88-6,0037415-2,,,INN,eltenac
29349990,75695-93-1,0037416-3,,,INN,isradipine
29349990,82140-22-5,0037423-2,,,INN,etolotifen
29349990,85666-24-6,0037434-5,,,INN,furegrelate
29349990,76053-16-2,0037435-6,,,INN,reclazepam
29349990,39567-20-9,0037441-4,,,INN,olpimedone
29349990,76743-10-7,0037445-8,,,INN,lucartamide
29349990,83903-06-4,0037447-0,,,INN,lupitidine
29349990,84449-90-1,0037459-4,,,INN,raloxifene
29349990,76596-57-1,0037460-7,,,INN,broxaterol
29349990,89943-82-8,0037464-1,,,INN,cicletanine
29349990,87151-85-7,0037477-6,,,INN,spiradoline
29349990,88053-05-8,0037479-8,,,INN,cinoxopazide
29349990,96306-34-2,0037488-9,,,INN,timelotem
29349990,47543-65-7,0037500-8,,,INN,prenoxdiazine
29349990,86636-93-3,0037502-0,,,INN,neflumozide
29349990,65509-66-2,0037508-6,,,INN,citatepine
29349990,65509-24-2,0037509-7,,,INN,maroxepin
29349990,63638-91-5,0037514-4,,,INN,brofaromine
29349990,84071-15-8,0037546-2,,,INN,ramixotidine
29349990,54187-04-1,0037551-9,,,INN,rilmenidine
29349990,78613-35-1,0037558-6,,,INN,amorolfine
29349990,71620-89-8,0037561-1,,,INN,reboxetine
29349990,64748-79-4,0037572-4,,,INN,azumolene
29349990,95588-08-2,0037581-5,,,INN,tipentosin
29349990,58433-11-7,0037585-9,,,INN,tilomisole
29349990,86048-40-0,0037591-7,,,INN,quazolast
29349990,62473-79-4,0037594-0,,,INN,teniloxazine
29349990,79262-46-7,0037604-5,,,INN,savoxepin
29349990,113665-84-2,0037605-6,,,INN,clopidogrel
29349990,94746-78-8,0037609-0,,,INN,molracetam
29349990,87495-31-6,0037612-5,,,INN,disoxaril
29349990,73080-51-0,0037630-7,,,INN,repirinast
29349990,80263-73-6,0037633-0,,,INN,eclazolast
29349990,68302-57-8,0037639-6,,,INN,amlexanox
29349990,100927-14-8,0037643-2,,,INN,befiperide
29349990,98205-89-1,0037645-4,,,INN,flesinoxan
29349990,99156-66-8,0037655-6,,,INN,barmastine
29349990,101626-70-4,0037656-7,,,INN,talipexole
29349990,90055-97-3,0037666-9,,,INN,tienoxolol
29349990,611-53-0,0037668-1,,,INN,ibacitabine
29349990,77695-52-4,0037672-7,,,INN,ecastolol
29349990,99803-72-2,0037676-1,,,INN,nerbacadol
29349990,91833-77-1,0037680-7,,,INN,rocastine
29349990,83647-97-6,0037681-8,,,INN,spirapril
29349990,99592-32-2,0037683-0,,,INN,sertaconazole
29349990,105118-13-6,0037692-1,,,INN,iprotiazem
29349990,65886-71-7,0037695-4,,,INN,fazarabine
29349990,84611-23-4,0037704-8,,,INN,erdosteine
29349990,87691-91-6,0037707-1,,,INN,tiospirone
29349990,81382-51-6,0037714-0,,,INN,pentiapine
29349990,99464-64-9,0037717-3,,,INN,ampiroxicam
29349990,94011-82-2,0037718-4,,,INN,bazinaprine
29349990,99248-32-5,0037723-1,,,INN,donetidine
29349990,101335-99-3,0037735-5,,,INN,eprovafen
29349990,98224-03-4,0037736-6,,,INN,eltoprazine
29349990,101363-10-4,0037742-4,,,INN,rufloxacin
29349990,95896-08-5,0037744-6,,,INN,anaritide
29349990,106266-06-2,0037746-8,,,INN,risperidone
29349990,106707-51-1,0037765-1,,,INN,dobupride
29349990,30516-87-1,0037771-9,,,INN,zidovudine
29349990,86434-57-3,0037774-2,,,INN,beperidium iodide
29349990,75963-52-9,0037775-3,,,INN,nuclomedone
29349990,95105-77-4,0037803-0,,,INN,sornidipine
29349990,97852-72-7,0037805-2,,,INN,tibenelast
29349990,103624-59-5,0037810-9,,,INN,traboxopine
29349990,114716-16-4,0037812-1,,,INN,pemedolac
29349990,106972-33-2,0037815-4,,,INN,denipride
29349990,33876-97-0,0037830-3,,,INN,linsidomine
29349990,105182-45-4,0037842-7,,,INN,fluparoxan
29349990,94470-67-4,0037846-1,,,INN,cromakalim
29349990,52-46-0,0037855-2,,,IUPAC,"2,2,4,4,6,6-hexaaziridin-1-yl-2,2,4,4,6,6-hexahydro-1,3,5,2,4,6-triazatriphosphorine"
29349990,54-87-5,0037858-5,,,INNM,nitrofurantoin sodium
29349990,58-64-0,0037860-9,200-392-5,,IUPAC,adenosine 5'-(trihydrogen pyrophosphate)
29349990,58-98-0,0037861-0,200-409-6,,IUPAC,uridine 5'-(trihydrogen pyrophosphate)
29349990,59-89-2,0037862-1,,,IUPAC,N-nitrosomorpholine
29349990,63-39-8,0037867-6,200-558-7,,IUPAC,uridine 5'-(tetrahydrogen triphosphate)
29349990,80-12-6,0037902-2,,,IUPAC,"2,6-dithia-1,3,5,7-tetraazatricyclo[3.3.1.1'3,7]decane 2,2,6,6-tetroxide"
29349990,85-94-9,0037943-1,201-643-1,,IUPAC,cytidine 2'-(dihydrogen phosphate)
29349990,6027-83-4,0038040-5,227-896-8,,IUPAC,guanosine 3'-(disodium monophosphate)
29349990,312-45-8,0038046-1,206-227-3,,IUPAC,"2,2'-(4,4'-biphenylene)bis(2-hydroxy-4,4-dimethylmorpholinium) dibromide"
29349990,4303-88-2,0038047-2,224-317-0,,IUPAC,"4,4-dimethyl-2-hydroxy-2-phenylmorpholinium bromide"
29349990,119-48-2,0038144-2,204-328-7,,IUPAC,"N,N'-ethylenebis(N-butyl-4-morpholinecarboxamide)"
29349990,125-31-5,0038158-8,204-736-5,,IUPAC,"4,4'-(3H-2,1-benzoxathiol-3-ylidene)bis(2,5-dimethylphenol) S,S-dioxide"
29349990,131-99-7,0038183-9,205-045-1,,IUPAC,inosine 5'-(dihydrogen phosphate)
29349990,132-13-8,0038184-0,,,IUPAC,"5,6-dimethyl-1α-D-ribofuranosyl-1H-benzimidazole"
29349990,132-35-4,0038185-1,,,INNM,proxazole citrate
29349990,148-64-1,0038216-1,,,INNM,chloropyrilene citrate
29349990,2552-55-8,0038396-0,,,IUPAC,2-amino-2-(3-hydroxyisoxazol-5-yl)acetic acid
29349990,4432-31-9,0038469-0,224-632-3,,IUPAC,2-morpholinoethanesulfonic acid
29349990,4160-63-8,0038501-3,223-997-6,,IUPAC,p-anisyl thiophen-2-yl ketone
29349990,2946-17-0,0038541-1,220-956-4,,IUPAC,5-methoxy-2-methylbenzoselenazole
29349990,52075-14-6,0038546-6,257-641-6,,IUPAC,"4S,5S-(-)-4-methoxymethyl-2-methyl-5-phenyl-δ-2-oxazoline"
29349990,22288-78-4,0038654-9,244-895-8,,IUPAC,methyl 3-aminothiophene-2-carboxylate
29349990,14224-99-8,0038770-2,,,IUPAC,"2-methyl-4,5-diphenyloxazole"
29349990,5765-44-6,0038840-9,227-289-8,,IUPAC,5-methylisoxazole
29349990,7529-22-8,0038869-2,231-391-8,,IUPAC,4-methylmorpholine 4-oxide monohydrate
29349990,20686-62-8,0038871-6,243-970-2,,IUPAC,"2-methylnaphtho[2,1-d]thiazole"
29349990,85-15-4,0038872-7,201-589-9,,IUPAC,"2-methylnaphtho[1,2-d]oxazole"
29349990,693-93-6,0038906-0,211-763-6,,IUPAC,4-methyloxazole
29349990,19836-78-3,0038907-1,243-361-1,,IUPAC,3-methyloxazolidin-2-one
29349990,1120-64-5,0038908-2,214-316-3,,IUPAC,2-methyl-2-oxazoline
29349990,7420-86-2,0038929-7,231-040-9,,IUPAC,5-methyl-2-phenylbenzoxazole
29349990,1136-45-4,0038932-2,214-497-9,,IUPAC,5-methyl-3-phenylisoxazole-4-carboxylic acid
29349990,53732-41-5,0038934-4,258-730-2,,IUPAC,"(4S,5S)-(-)-2-methyl-5-phenyl-2-oxazoline-4-methanol"
29349990,872-93-5,0038972-0,212-833-9,,IUPAC,"3-methyltetrahydrothiophene 1,1-dioxide"
29349990,5834-16-2,0038989-9,227-418-8,,IUPAC,3-methylthiophene-2-carbaldehyde
29349990,13679-70-4,0038991-3,237-178-6,,IUPAC,5-methylthiophene-2-carbaldehyde
29349990,1918-79-2,0038992-4,217-640-3,,IUPAC,5-methylthiophene-2-carboxylic acid
29349990,1132-61-2,0039037-4,214-478-5,,IUPAC,4-morpholinopropanesulfonic acid
29349990,1530-89-8,0039049-8,216-235-9,,IUPAC,morpholine-4-carbonitrile
29349990,39910-98-0,0039050-1,254-698-9,,IUPAC,4-morpholinoacetophenone
29349990,5807-02-3,0039051-2,227-366-6,,IUPAC,4-morpholinoacetonitrile
29349990,2524-67-6,0039052-3,219-760-1,,IUPAC,4-morpholinoaniline
29349990,670-80-4,0039054-5,211-579-6,,IUPAC,N-(cyclohex-1-en-1-yl)morpholine
29349990,6291-23-2,0039055-6,228-542-5,,IUPAC,4-morpholinophenol
29349990,6425-32-7,0039056-7,229-193-1,,IUPAC,"3-morpholinopropane-1,2-diol"
29349990,2763-96-4,0039060-3,220-430-4,,IUPAC,5-(aminomethyl)isoxazol-3-ol hydrate
29349990,10199-89-0,0039085-2,233-496-4,,IUPAC,"4-chloro-7-nitrobenzo-2-oxa-1,3-diazole"
29349990,6583-06-8,0039123-1,229-514-5,,IUPAC,"4-nitro-1,2,3-benzothiadiazole"
29349990,13153-27-0,0039133-3,,,IUPAC,2-amino-6-((4-nitrobenzyl)thio)-9β-D-ribofuranosylpurine
29349990,38048-32-7,0039134-4,253-753-4,,IUPAC,6-((4-nitrobenzyl)thio)-9β-D-ribofuranosylpurine
29349990,79838-05-4,0039184-4,,,IUPAC,4-nitrophenyl morpholin-4-ylchlorophosphonate
29349990,14289-24-8,0039211-0,238-211-7,,IUPAC,5-nitrothiophen-2-ylmethylene diacetate
29349990,21791-39-9,0039292-7,,,INNM,letimide hydrochloride
29349990,23257-58-1,0039304-4,,,INNM,levoxadrol hydrochloride
29349990,78782-47-5,0039308-8,,,INNM,linogliride fumarate
29349990,288-99-3,0039511-9,,,IUPAC,"1,3,4-oxadiazole"
29349990,290-57-3,0039512-0,,,IUPAC,"1,4-thiazine"
29349990,292-46-6,0039513-1,,,IUPAC,"1,2,3,5,6-pentathiepane"
29349990,439-89-4,0039545-9,,,IUPAC,"3,4-dihydro-5-vinyl-1H-pyrano[3,4-c]pyridin-1-one"
29349990,85-32-5,0039612-3,201-598-8,,IUPAC,guanosine 5'-(dihydrogen phosphate)
29349990,87-53-6,0039613-4,201-750-3,,IUPAC,penicillanic acid
29349990,500-12-9,0039639-4,,,IUPAC,"5-vinyl-1,3-oxazolidine-2-thione"
29349990,3690-64-0,0039742-2,,,IUPAC,diethyl[4-hydroxy-4-phenyl-4-(2-thienyl)but-2-ynyl]methylammonium bromide
29349990,5375-41-7,0039764-8,,,IUPAC,inosine 5'-(sodium hydrogen phosphate)
29349990,13988-20-0,0039842-5,,,IUPAC,"N-(5-chloro-1,3-benzoxazol-2-yl)acetamide"
29349990,15816-68-9,0039856-1,,,IUPAC,guanosine 5'-(calcium phosphate)
29349990,21892-80-8,0039872-1,,,IUPAC,"3-methyl-1,3-benzoxazol-2(3H)-one"
29349990,23972-41-0,0039876-5,,,IUPAC,2-phenylmorpholine
29349990,35575-96-3,0039932-6,,,ISO,azamethiphos
29349990,60207-90-1,0039958-6,,,ISO,propiconazole
29349990,94535-50-9,0040016-8,,,INN,levcromakalim
29349990,62435-42-1,0040017-9,,,INN,perfosfamide
29349990,111011-63-3,0040030-6,,,INN,efonidipine
29349990,101530-10-3,0040031-7,,,INN,lanoconazole
29349990,112885-41-3,0040033-9,,,INN,mosapride
29349990,119302-91-9,0040039-5,,,INN,rocuronium bromide
29349990,7481-89-2,0040040-8,,,INN,zalcitabine
29349990,129729-66-4,0040041-9,,,INN,emakalim
29349990,138661-02-6,0040044-2,,,INN,pentetreotide
29349990,104987-11-3,0040047-5,,,INN,tacrolimus
29349990,107320-86-5,0040058-8,,,INN,isomolpan
29349990,134564-82-2,0040065-7,,,INN,befloxatone
29349990,109826-26-8,0040067-9,,,INN,zaldaride
29349990,119625-78-4,0040068-0,,,INN,terlakiren
29349990,134678-17-4,0040071-5,,,INN,lamivudine
29349990,121929-20-2,0040073-7,,,INN,zoniclezole
29349990,130308-48-4,0040083-9,,,INN,icatibant
29349990,119813-10-4,0040088-4,,,INN,carzelesin
29349990,127214-23-7,0040094-2,,,INN,camiglibose
29349990,103177-37-3,0040099-7,,,INN,pranlukast
29349990,101506-83-6,0040105-8,,,INN,namirotene
29349990,132539-06-1,0040109-2,,,INN,olanzapine
29349990,111393-84-1,0040115-0,,,INN,amitivir
29349990,119719-11-8,0040125-2,,,INN,ilatreotide
29349990,127308-82-1,0040130-9,,,INN,zamifenacin
29349990,138661-03-7,0040131-0,,,INN,furnidipine
29349990,105567-83-7,0040144-5,,,INN,berefrine
29349990,25526-93-6,0040149-0,,,INN,alovudine
29349990,4291-63-8,0040153-6,,,INN,cladribine
29349990,103377-41-9,0040155-8,,,INN,monatepil
29349990,123040-69-7,0040161-6,,,INN,azasetron
29349990,116539-59-4,0040167-2,,,INN,duloxetine
29349990,131796-63-9,0040168-3,,,INN,odapipam
29349990,124378-77-4,0040179-6,,,INN,enadoline
29349990,138778-28-6,0040186-5,,,INN,siratiazem
29349990,133454-47-4,0040192-3,,,INN,iloperidone
29349990,69123-98-4,0040195-6,,,INN,fialuridine
29349990,130782-54-6,0040206-2,,,INN,beciparcil
29349990,137214-72-3,0040207-3,,,INN,iliparcil
29349990,128620-82-6,0040212-0,,,INN,limazocic
29349990,127625-29-0,0040219-7,,,INN,fananserin
29349990,143631-62-3,0040225-5,,,INN,ciprokiren
29349990,31477-60-8,0040229-9,,,INN,ormeloxifene
29349990,53123-88-9,0040232-4,,,INN,sirolimus
29349990,118812-69-4,0040235-7,,,INN,ularitide
29349990,51762-51-7,0040239-1,610-726-5,,IUPAC,benzhydryl 3-hydroxy-7-(phenylacetamido)cepham-4-carboxylate
29349990,112887-68-0,0040241-5,,,INN,raltitrexed
29349990,111974-69-7,0040242-6,,,INN,quetiapine
29349990,140841-32-3,0040244-8,,,IUPAC,6-[3-fluoro-5-(4-methoxytetrahydropyran-4-yl)phenoxymethyl]-1-methyl-2-quinolone
29349990,55612-11-8,0040252-8,,,IUPAC,5'-O-tritylthymidine
29349990,29706-84-1,0040257-3,608-402-3,,IUPAC,3'-azido-3'-deoxy-5'-O-tritylthymidine
29349990,94732-98-6,0040266-4,305-581-7,,IUPAC,"1-(1-{3-[2-(4-fluorophenyl)-1,3-dioxolan-2-yl]propyl}-4-piperidyl)-2,3-dihydro-1H-benzimidazole-2-thione"
29349990,125995-03-1,0040270-0,,,IUPAC,"(4R,6R)-6-{2-[2-(4-fluorophenyl)-5-isopropyl-3-phenyl-4-(phenylcarbamoyl)pyrrol-1-yl]ethyl}-4-hydroxytetrahydro-2H-pyran-2-one"
29349990,71420-85-4,0040272-2,,,IUPAC,"7-amino-3-[1-(sulfomethyl)-1H-tetrazol-5-ylthiomethyl]-3-cephem-4-carboxylic acid, sodium salt"
29349990,63675-74-1,0040282-4,264-408-2,,IUPAC,6-methoxy-2-(4-methoxyphenyl)benzo[b]thiophene
29349990,138564-59-7,0040283-5,604-084-5,,IUPAC,5-methyl-2-(2-nitroanilino)thiophene-3-carbonitrile
29349990,131986-28-2,0040284-6,,,IUPAC,"3-(4-chloro-1,2,5-thiadiazol-3-yl)pyridine"
29349990,131988-19-7,0040285-7,,,IUPAC,"3-(4-hexyloxy-1,2,5-thiadiazol-3-yl)-1-methylpyridinium iodide"
29349990,147086-81-5,0040294-8,,,IUPAC,"(4S,6S)-5,6-dihydro-6-methyl-4H-thieno[2,3-b]thiopyran-4-ol 7,7-dioxide"
29349990,126813-11-4,0040309-8,,,IUPAC,"(4R,5R)-2-(dichloromethyl)-4,5-dihydro-5-(4-mesylphenyl)oxazol-4-ylmethanol"
29349990,126429-09-2,0040310-1,,,IUPAC,"2-(dichloromethyl)-4,5-dihydro-5-(4-mesylphenyl)oxazol-4-ylmethanol"
29349990,110314-42-6,0040320-3,,,IUPAC,5-[(benzofuran-2-ylcarbonyl)amino]indole-2-carboxylic acid
29349990,110351-94-5,0040328-1,,,IUPAC,"(S)-4-ethyl-4-hydroxy-7,8-dihydro-1H-pyrano[3,4-f]indolizine-3,6,10(4H)-trione"
29349990,104795-68-8,0040364-5,,,IUPAC,"3-isopropoxy-5-methoxy-N-(1H-tetrazol-5-yl)benzo[b]thiophene-2-carboxamide, sodium salt"
29349990,104795-66-6,0040365-6,,,IUPAC,3-isopropoxy-5-methoxy-N-(1H-tetrazol-5-yl)benzo[b]thiophene-2-carboxamide
29349990,119221-49-7,0040366-7,,,IUPAC,"5-[(2-aminoethyl)amino]-2-(2-diethylaminoethyl)-2H-[1]benzothiopyrano[4,3,2-cd]indazol-8-ol"
29349990,1256462-17-5,0040383-8,,,IUPAC,"(1R,2S,3S,6R)-[(S)-1-phenylethyl]-3,6-epoxytetrahydrophthalimide"
29349990,4097-22-7,0040388-3,223-853-2,,IUPAC,"2',3'-dideoxyadenosine"
29349990,139264-17-8,0040391-8,,,INN,zolmitriptan
29349990,104218-44-2,0040394-1,,,IUPAC,3'-O-mesyl-5'-O-tritylthymidine
29349990,104795-67-7,0040404-6,,,IUPAC,3-isopropoxy-5-methoxy-N-(1H-tetrazol-5-yl)benzo[b]thiophene-2-carboxamide—1H-imidazole (1:1)
29349990,107452-89-1,0040407-9,,,INN,ziconotide
29349990,117829-20-6,0040412-6,,,IUPAC,"2-amino-7-thenyl-1,7-dihydro-4H-pyrrolo[2,3-d]pyrimidin-4-one hydrochloride"
29349990,115787-67-2,0040413-7,,,IUPAC,"2-(2-amino-5-nitro-6-oxo-1,6-dihydropyrimidin-4-yl)-3-(3-thienyl)propiononitrile"
29349990,5728-20-1,0040427-3,227-232-7,,IUPAC,"3,4-dichloro-1,2,5-thiadiazole"
29349990,27255-72-7,0040439-7,248-379-3,,IUPAC,3-methyl-7-(phenylacetamido)-3-cephem-4-carboxylic acid
29349990,130370-60-4,0040478-4,,,INN,batimastat
29349990,135202-79-8,0040479-5,,,INN,ilonidap
29349990,114686-12-3,0040480-8,,,INN,imitrodast
29349990,125533-88-2,0040481-9,,,INN,mofarotene
29349990,151356-08-0,0040482-0,,,INN,afovirsen
29349990,138298-79-0,0040483-1,,,INN,alnespirone
29349990,145781-32-4,0040484-2,,,INN,zolasartan
29349990,133099-04-4,0040485-3,,,INN,darifenacin
29349990,115464-77-2,0040486-4,,,INN,elopiprazole
29349990,118288-08-7,0040487-5,,,INN,lafutidine
29349990,122254-45-9,0040488-6,,,INN,glenvastatin
29349990,82857-82-7,0040489-7,,,INN,ilepcimide
29349990,103255-66-9,0040490-0,,,INN,pazinaclone
29349990,131986-45-3,0040491-1,,,INN,xanomeline
29349990,133040-01-4,0040531-2,,,INN,eprosartan
29349990,132579-32-9,0040532-3,,,INN,rocepafant
29349990,127045-41-4,0040533-4,,,INN,pazufloxacin
29349990,150490-85-0,0040534-5,,,INN,berupipam
29349990,114030-44-3,0040535-6,,,INN,dexpemedolac
29349990,143443-90-7,0040536-7,,,INN,ifetroban
29349990,104454-71-9,0040537-8,,,INN,ipenoxazone
29349990,132418-35-0,0040598-1,,,INN,setipafant
29349990,118292-40-3,0040599-2,,,INN,tazarotene
29349990,152317-89-0,0040600-8,,,INN,alniditan
29349990,153420-96-3,0040601-9,,,INN,atibeprone
29349990,149908-53-2,0040602-0,,,INN,azimilide
29349990,154361-50-9,0040603-1,,,INN,capecitabine
29349990,116476-16-5,0040604-2,,,INN,levosemotiadil
29349990,137500-42-6,0040605-3,,,INN,darsidomine
29349990,84558-93-0,0040606-4,,,INN,netivudine
29349990,147432-77-7,0040607-5,,,INN,ontazolast
29349990,123447-62-1,0040608-6,,,INN,prulifloxacin
29349990,42399-49-5,0040637-1,255-799-0,,IUPAC,"(2S,3S)-3-hydroxy-2-(4-methoxyphenyl)-2,3-dihydro-1,5-benzothiazepin-4(5H)-one"
29349990,161005-84-1,0040645-1,,,IUPAC,"(S)-N,N-dimethyl-[3-(2-thienyl)-3-(1-naphthyloxy)propyl]amine—phosphoric acid (1:1)"
29349990,25229-97-4,0040681-5,246-741-5,,IUPAC,2-cyano-3-morpholinoacrylamide
29349990,152305-23-2,0040686-0,604-844-6,,IUPAC,(S)-4-(4-aminobenzyl)oxazolidin-2-one
29349990,147027-10-9,0040693-9,,,IUPAC,"(1R,2S,5R)-menthyl (2R,5S)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-1,3-oxathiolane-2-carboxylate"
29349990,147126-62-3,0040694-0,604-569-1,,IUPAC,"(1R,2S,5R)-menthyl (2R,5R)-5-hydroxy-1,3-oxathiolane-2-carboxylate"
29349990,135079-63-9,0040704-5,,,IUPAC,5-chloro-3-(4-chloro-2-thenoyl)-2-oxoindoline-1-carboxamide
29349990,59614-95-8,0040706-7,,,IUPAC,4-chlorothenoic acid
29349990,143393-27-5,0040749-8,,,INN,azalanstat
29349990,141790-23-0,0040750-1,,,INN,fozivudine tidoxil
29349990,148152-63-0,0040751-2,,,INN,napitane
29349990,139225-22-2,0040752-3,,,INN,panamesine
29349990,78994-23-7,0040753-4,,,INN,levormeloxifene
29349990,138068-37-8,0040754-5,,,INN,lepirudin
29349990,135459-90-4,0040820-8,,,INN,ranelic acid
29349990,108912-17-0,0040821-9,,,INN,atliprofen
29349990,118976-38-8,0040822-0,,,INN,dabelotine
29349990,143248-63-9,0040823-1,,,INN,sinitrodil
29349990,118635-52-2,0040825-3,,,INN,tilnoprofen arbamel
29349990,131094-16-1,0040835-5,,,INN,trafermin
29349990,133242-30-5,0040875-3,,,INN,landiolol
29349990,144245-52-3,0040876-4,,,INN,fomivirsen
29349990,155773-59-4,0040877-5,,,INN,ensaculin
29349990,135928-30-2,0040878-6,,,INN,beloxepin
29349990,145508-78-7,0040879-7,,,INN,icopezil
29349990,164178-54-5,0040880-0,,,INN,mazokalim
29349990,122384-88-7,0040894-6,,,INN,amlintide
29349990,107233-08-9,0040903-0,,,INN,cevimeline
29349990,143249-88-1,0040907-4,,,INN,dexefaroxan
29349990,165800-04-4,0040910-9,,,INN,eperezolid
29349990,68134-81-6,0040913-2,,,INN,gacyclidine
29349990,117279-73-9,0040920-1,,,INN,israpafant
29349990,113457-05-9,0040924-5,,,INN,ledoxantrone
29349990,165800-03-3,0040925-6,,,INN,linezolid
29349990,148564-47-0,0040928-9,,,INN,milfasartan
29349990,176894-09-0,0040933-6,,,INN,omiloxetine
29349990,145574-90-9,0040942-7,,,INN,scopinast
29349990,130403-08-6,0040943-8,,,INN,soretolide
29349990,147650-57-5,0040947-2,,,INN,terestigmine
29349990,141575-50-0,0040950-7,,,INN,vedaclidine
29349990,153168-05-9,0040973-4,,,INN,pleconaril
29349990,170902-47-3,0040974-5,,,INN,roxifiban
29349990,131987-54-7,0040975-6,,,INN,tazomeline
29349990,148998-94-1,0040976-7,,,INN,trecovirsen
29349990,182212-66-4,0040977-8,,,INN,avotermin
29349990,153507-46-1,0040996-1,,,INN,bibapcitide
29349990,163252-36-6,0040999-4,,,INN,clevudine
29349990,154598-52-4,0041004-8,,,INN,efavirenz
29349990,188627-80-7,0041006-0,,,INN,eptifibatide
29349990,136087-85-9,0041009-3,,,INN,fidarestat
29349990,110143-10-7,0041016-2,,,INN,lodenosine
29349990,121032-29-9,0041024-2,,,INN,nelarabine
29349990,183747-35-5,0041025-3,,,INN,nepadutant
29349990,167305-00-2,0041030-0,,,INN,omapatrilat
29349990,179474-81-8,0041040-2,,,INN,prucalopride
29349990,110221-53-9,0041052-6,,,INN,temocaprilat
29349990,63877-96-3,0041062-8,613-391-3,,IUPAC,2-(4-fluorobenzyl)thiophene
29349990,178357-37-4,0041069-5,,,IUPAC,"(5aR,11bS)-9,10-dimethoxy-2-propyl-4,5,5a,6,7,11b-hexahydrobenzo[f]thieno[2,3-c]quinoline hydrochloride"
29349990,112984-60-8,0041072-0,,,INN,ulifloxacin
29349990,59804-25-0,0041087-7,611-894-2,,IUPAC,"methyl 4-hydroxy-2-methyl-2H-thieno[2,3-e][1,2]thiazine-3-carboxylate 1,1-dioxide"
29349990,181696-73-1,0041102-9,,,IUPAC,"5-methyl-3,4-diphenyl-4,5-dihydroisoxazol-5-ol"
